District,Crop,Year,Temperature,Rainfall,Humidity,Yield
Mohali,Rice,2020,30.15,662.0,75.0,4.13
Mohali,Rice,2021,27.15,792.0,66.0,4.04
Mohali,Rice,2022,26.15,822.0,64.0,4.95
Mohali,Rice,2023,28.15,732.0,69.0,4.32
Mohali,Rice,2024,29.15,702.0,71.0,4.8
Mohali,Sugarcane,2015,25.15,812.0,60.0,5.72
Mohali,Sugarcane,2016,27.15,762.0,65.0,6.25
Mohali,Sugarcane,2017,26.15,832.0,70.0,6.29
Mohali,Sugarcane,2018,28.15,712.0,68.0,6.43
Mohali,Sugarcane,2019,29.15,692.0,72.0,6.1
Mohali,Sugarcane,2020,30.15,662.0,75.0,5.55
Mohali,Sugarcane,2021,27.15,792.0,66.0,6.4
Mohali,Sugarcane,2022,26.15,822.0,64.0,6.23
Mohali,Sugarcane,2023,28.15,732.0,69.0,6.09
Mohali,Sugarcane,2024,29.15,702.0,71.0,5.76
Mohali,Sunflower,2015,25.15,812.0,60.0,2.15
Mohali,Sunflower,2016,27.15,762.0,65.0,2.2
Mohali,Sunflower,2017,26.15,832.0,70.0,2.29
Mohali,Sunflower,2018,28.15,712.0,68.0,2.17
Mohali,Sunflower,2019,29.15,692.0,72.0,2.12
Mohali,Sunflower,2020,30.15,662.0,75.0,2.67
Mohali,Sunflower,2021,27.15,792.0,66.0,2.46
Mohali,Sunflower,2022,26.15,822.0,64.0,2.74
Mohali,Sunflower,2023,28.15,732.0,69.0,2.68
Mohali,Sunflower,2024,29.15,702.0,71.0,2.61
Mohali,Wheat,2015,25.15,812.0,60.0,3.3
Mohali,Wheat,2016,27.15,762.0,65.0,3.91
Mohali,Wheat,2017,26.15,832.0,70.0,3.87
Mohali,Wheat,2018,28.15,712.0,68.0,3.73
Mohali,Wheat,2019,29.15,692.0,72.0,3.86
Mohali,Wheat,2020,30.15,662.0,75.0,3.56
Mohali,Wheat,2021,27.15,792.0,66.0,3.01
Mohali,Wheat,2022,26.15,822.0,64.0,3.27
Mohali,Wheat,2023,28.15,732.0,69.0,3.85
Mohali,Wheat,2024,29.15,702.0,71.0,3.02
Muktsar,Bajra,2015,25.3,788.0,60.0,2.5
Muktsar,Bajra,2016,27.3,738.0,65.0,2.65
Muktsar,Bajra,2017,26.3,808.0,70.0,2.13
Muktsar,Bajra,2018,28.3,688.0,68.0,2.33
Muktsar,Bajra,2019,29.3,668.0,72.0,2.1
Muktsar,Bajra,2020,30.3,638.0,75.0,2.1
Muktsar,Bajra,2021,27.3,768.0,66.0,2.21
Muktsar,Bajra,2022,26.3,798.0,64.0,2.18
Muktsar,Bajra,2023,28.3,708.0,69.0,1.88
Muktsar,Bajra,2024,29.3,678.0,71.0,2.24
Muktsar,Cotton,2015,25.3,788.0,60.0,2.96
Muktsar,Cotton,2016,27.3,738.0,65.0,3.17
Muktsar,Cotton,2017,26.3,808.0,70.0,2.72
Muktsar,Cotton,2018,28.3,688.0,68.0,2.65
Muktsar,Cotton,2019,29.3,668.0,72.0,2.36
Muktsar,Cotton,2020,30.3,638.0,75.0,3.12
Muktsar,Cotton,2021,27.3,768.0,66.0,2.38
Muktsar,Cotton,2022,26.3,798.0,64.0,3.29
Muktsar,Cotton,2023,28.3,708.0,69.0,2.34
Muktsar,Cotton,2024,29.3,678.0,71.0,2.49
Muktsar,Gram,2015,25.3,788.0,60.0,1.47
Muktsar,Gram,2016,27.3,738.0,65.0,1.82
Muktsar,Gram,2017,26.3,808.0,70.0,1.52
Muktsar,Gram,2018,28.3,688.0,68.0,2.07
Muktsar,Gram,2019,29.3,668.0,72.0,2.03
Muktsar,Gram,2020,30.3,638.0,75.0,1.33
Muktsar,Gram,2021,27.3,768.0,66.0,1.34
Muktsar,Gram,2022,26.3,798.0,64.0,2.24
Muktsar,Gram,2023,28.3,708.0,69.0,1.43
Muktsar,Gram,2024,29.3,678.0,71.0,2.01
Muktsar,Maize,2015,25.3,788.0,60.0,3.22
Muktsar,Maize,2016,27.3,738.0,65.0,2.76
Muktsar,Maize,2017,26.3,808.0,70.0,3.11
Muktsar,Maize,2018,28.3,688.0,68.0,3.2
Muktsar,Maize,2019,29.3,668.0,72.0,2.64
Muktsar,Maize,2020,30.3,638.0,75.0,2.64
Muktsar,Maize,2021,27.3,768.0,66.0,3.49
Muktsar,Maize,2022,26.3,798.0,64.0,2.52
Muktsar,Maize,2023,28.3,708.0,69.0,3.19
Muktsar,Maize,2024,29.3,678.0,71.0,2.69
Muktsar,Mustard,2015,25.3,788.0,60.0,2.13
Muktsar,Mustard,2016,27.3,738.0,65.0,2.03
Muktsar,Mustard,2017,26.3,808.0,70.0,1.99
Muktsar,Mustard,2018,28.3,688.0,68.0,2.2
Muktsar,Mustard,2019,29.3,668.0,72.0,1.54
Muktsar,Mustard,2020,30.3,638.0,75.0,2.0
Muktsar,Mustard,2021,27.3,768.0,66.0,2.31
Muktsar,Mustard,2022,26.3,798.0,64.0,2.0
Muktsar,Mustard,2023,28.3,708.0,69.0,2.11
Muktsar,Mustard,2024,29.3,678.0,71.0,2.22
Muktsar,Potato,2015,25.3,788.0,60.0,4.7
Muktsar,Potato,2016,27.3,738.0,65.0,4.6
Muktsar,Potato,2017,26.3,808.0,70.0,5.31
Muktsar,Potato,2018,28.3,688.0,68.0,5.27
Muktsar,Potato,2019,29.3,668.0,72.0,4.63
Muktsar,Potato,2020,30.3,638.0,75.0,4.89
Muktsar,Potato,2021,27.3,768.0,66.0,4.79
Muktsar,Potato,2022,26.3,798.0,64.0,4.8
Muktsar,Potato,2023,28.3,708.0,69.0,4.75
Muktsar,Potato,2024,29.3,678.0,71.0,5.09
Muktsar,Rice,2015,25.3,788.0,60.0,4.1
Muktsar,Rice,2016,27.3,738.0,65.0,4.2
Muktsar,Rice,2017,26.3,808.0,70.0,4.54
Muktsar,Rice,2018,28.3,688.0,68.0,4.31
Muktsar,Rice,2019,29.3,668.0,72.0,4.77
Muktsar,Rice,2020,30.3,638.0,75.0,4.39
Muktsar,Rice,2021,27.3,768.0,66.0,4.38
Muktsar,Rice,2022,26.3,798.0,64.0,4.28
Muktsar,Rice,2023,28.3,708.0,69.0,4.73
Muktsar,Rice,2024,29.3,678.0,71.0,4.26
Muktsar,Sugarcane,2015,25.3,788.0,60.0,6.17
Muktsar,Sugarcane,2016,27.3,738.0,65.0,6.2
Muktsar,Sugarcane,2017,26.3,808.0,70.0,6.09
Muktsar,Sugarcane,2018,28.3,688.0,68.0,5.72
Muktsar,Sugarcane,2019,29.3,668.0,72.0,5.81
Muktsar,Sugarcane,2020,30.3,638.0,75.0,6.16
Muktsar,Sugarcane,2021,27.3,768.0,66.0,5.66
Muktsar,Sugarcane,2022,26.3,798.0,64.0,5.81
Muktsar,Sugarcane,2023,28.3,708.0,69.0,6.15
Muktsar,Sugarcane,2024,29.3,678.0,71.0,5.7
Muktsar,Sunflower,2015,25.3,788.0,60.0,2.23
Muktsar,Sunflower,2016,27.3,738.0,65.0,2.39
Muktsar,Sunflower,2017,26.3,808.0,70.0,2.11
Muktsar,Sunflower,2018,28.3,688.0,68.0,2.41
Muktsar,Sunflower,2019,29.3,668.0,72.0,2.26
Muktsar,Sunflower,2020,30.3,638.0,75.0,1.96
Muktsar,Sunflower,2021,27.3,768.0,66.0,2.53
Muktsar,Sunflower,2022,26.3,798.0,64.0,2.34
Muktsar,Sunflower,2023,28.3,708.0,69.0,2.19
Muktsar,Sunflower,2024,29.3,678.0,71.0,2.49
Muktsar,Wheat,2015,25.3,788.0,60.0,3.2
Muktsar,Wheat,2016,27.3,738.0,65.0,3.87
Muktsar,Wheat,2017,26.3,808.0,70.0,3.48
Muktsar,Wheat,2018,28.3,688.0,68.0,3.7
Muktsar,Wheat,2019,29.3,668.0,72.0,3.97
Muktsar,Wheat,2020,30.3,638.0,75.0,3.83
Muktsar,Wheat,2021,27.3,768.0,66.0,3.68
Muktsar,Wheat,2022,26.3,798.0,64.0,3.46
Muktsar,Wheat,2023,28.3,708.0,69.0,3.67
Muktsar,Wheat,2024,29.3,678.0,71.0,3.95
Pathankot,Bajra,2015,24.7,792.0,60.0,2.17
Pathankot,Bajra,2016,26.7,742.0,65.0,2.61
Pathankot,Bajra,2017,25.7,812.0,70.0,1.73
Pathankot,Bajra,2018,27.7,692.0,68.0,2.26
Pathankot,Bajra,2019,28.7,672.0,72.0,1.75
Pathankot,Bajra,2020,29.7,642.0,75.0,1.99
Pathankot,Bajra,2021,26.7,772.0,66.0,2.01
Pathankot,Bajra,2022,25.7,802.0,64.0,2.32
Pathankot,Bajra,2023,27.7,712.0,69.0,2.67
Pathankot,Bajra,2024,28.7,682.0,71.0,2.34
Pathankot,Cotton,2015,24.7,792.0,60.0,2.31
Pathankot,Cotton,2016,26.7,742.0,65.0,2.7
Pathankot,Cotton,2017,25.7,812.0,70.0,3.1
Pathankot,Cotton,2018,27.7,692.0,68.0,2.83
Pathankot,Cotton,2019,28.7,672.0,72.0,3.04
Pathankot,Cotton,2020,29.7,642.0,75.0,2.5
Pathankot,Cotton,2021,26.7,772.0,66.0,3.01
Pathankot,Cotton,2022,25.7,802.0,64.0,3.29
Pathankot,Cotton,2023,27.7,712.0,69.0,2.65
Pathankot,Cotton,2024,28.7,682.0,71.0,3.1
Pathankot,Gram,2015,24.7,792.0,60.0,2.02
Pathankot,Gram,2016,26.7,742.0,65.0,2.06
Pathankot,Gram,2017,25.7,812.0,70.0,1.49
Pathankot,Gram,2018,27.7,692.0,68.0,1.77
Pathankot,Gram,2019,28.7,672.0,72.0,2.1
Pathankot,Gram,2020,29.7,642.0,75.0,2.24
Pathankot,Gram,2021,26.7,772.0,66.0,2.29
Pathankot,Gram,2022,25.7,802.0,64.0,2.01
Pathankot,Gram,2023,27.7,712.0,69.0,1.62
Pathankot,Gram,2024,28.7,682.0,71.0,1.48
Pathankot,Maize,2015,24.7,792.0,60.0,2.87
Pathankot,Maize,2016,26.7,742.0,65.0,3.22
Pathankot,Maize,2017,25.7,812.0,70.0,2.86
Pathankot,Maize,2018,27.7,692.0,68.0,2.78
Pathankot,Maize,2019,28.7,672.0,72.0,3.42
Pathankot,Maize,2020,29.7,642.0,75.0,2.89
Pathankot,Maize,2021,26.7,772.0,66.0,2.9
Pathankot,Maize,2022,25.7,802.0,64.0,3.14
Pathankot,Maize,2023,27.7,712.0,69.0,3.4
Pathankot,Maize,2024,28.7,682.0,71.0,2.84
Pathankot,Mustard,2015,24.7,792.0,60.0,1.9
Pathankot,Mustard,2016,26.7,742.0,65.0,1.97
Pathankot,Mustard,2017,25.7,812.0,70.0,1.68
Pathankot,Mustard,2018,27.7,692.0,68.0,2.3
Pathankot,Mustard,2019,28.7,672.0,72.0,2.44
Pathankot,Mustard,2020,29.7,642.0,75.0,2.26
Pathankot,Mustard,2021,26.7,772.0,66.0,1.5
Pathankot,Mustard,2022,25.7,802.0,64.0,1.97
Pathankot,Mustard,2023,27.7,712.0,69.0,2.24
Pathankot,Mustard,2024,28.7,682.0,71.0,2.06
Pathankot,Potato,2015,24.7,792.0,60.0,5.44
Pathankot,Potato,2016,26.7,742.0,65.0,5.27
Pathankot,Potato,2017,25.7,812.0,70.0,5.41
Pathankot,Potato,2018,27.7,692.0,68.0,4.9
Pathankot,Potato,2019,28.7,672.0,72.0,5.21
Pathankot,Potato,2020,29.7,642.0,75.0,4.61
Pathankot,Potato,2021,26.7,772.0,66.0,4.84
Pathankot,Potato,2022,25.7,802.0,64.0,4.64
Pathankot,Potato,2023,27.7,712.0,69.0,4.59
Pathankot,Potato,2024,28.7,682.0,71.0,5.1
Pathankot,Rice,2015,24.7,792.0,60.0,4.5
Pathankot,Rice,2016,26.7,742.0,65.0,4.72
Pathankot,Rice,2017,25.7,812.0,70.0,4.83
Pathankot,Rice,2018,27.7,692.0,68.0,4.4
Pathankot,Rice,2019,28.7,672.0,72.0,4.46
Pathankot,Rice,2020,29.7,642.0,75.0,4.11
Pathankot,Rice,2021,26.7,772.0,66.0,4.65
Pathankot,Rice,2022,25.7,802.0,64.0,4.13
Pathankot,Rice,2023,27.7,712.0,69.0,4.53
Pathankot,Rice,2024,28.7,682.0,71.0,4.1
Pathankot,Sugarcane,2015,24.7,792.0,60.0,6.0
Pathankot,Sugarcane,2016,26.7,742.0,65.0,6.43
Pathankot,Sugarcane,2017,25.7,812.0,70.0,6.22
Pathankot,Sugarcane,2018,27.7,692.0,68.0,5.74
Pathankot,Sugarcane,2019,28.7,672.0,72.0,6.06
Pathankot,Sugarcane,2020,29.7,642.0,75.0,6.38
Pathankot,Sugarcane,2021,26.7,772.0,66.0,6.35
Pathankot,Sugarcane,2022,25.7,802.0,64.0,6.29
Pathankot,Sugarcane,2023,27.7,712.0,69.0,6.26
Pathankot,Sugarcane,2024,28.7,682.0,71.0,6.05
Pathankot,Sunflower,2015,24.7,792.0,60.0,2.39
Pathankot,Sunflower,2016,26.7,742.0,65.0,2.52
Pathankot,Sunflower,2017,25.7,812.0,70.0,1.87
Pathankot,Sunflower,2018,27.7,692.0,68.0,2.29
Pathankot,Sunflower,2019,28.7,672.0,72.0,1.98
Pathankot,Sunflower,2020,29.7,642.0,75.0,1.81
Pathankot,Sunflower,2021,26.7,772.0,66.0,2.06
Pathankot,Sunflower,2022,25.7,802.0,64.0,2.66
Pathankot,Sunflower,2023,27.7,712.0,69.0,2.57
Pathankot,Sunflower,2024,28.7,682.0,71.0,2.25
Pathankot,Wheat,2015,24.7,792.0,60.0,3.81
Pathankot,Wheat,2016,26.7,742.0,65.0,3.76
Pathankot,Wheat,2017,25.7,812.0,70.0,3.3
Pathankot,Wheat,2018,27.7,692.0,68.0,3.15
Pathankot,Wheat,2019,28.7,672.0,72.0,3.86
Pathankot,Wheat,2020,29.7,642.0,75.0,3.08
Pathankot,Wheat,2021,26.7,772.0,66.0,3.93
Pathankot,Wheat,2022,25.7,802.0,64.0,3.09
Pathankot,Wheat,2023,27.7,712.0,69.0,3.66
Pathankot,Wheat,2024,28.7,682.0,71.0,3.33
Patiala,Bajra,2015,24.85,796.0,60.0,1.86
Patiala,Bajra,2016,26.85,746.0,65.0,2.57
Patiala,Bajra,2017,25.85,816.0,70.0,2.25
Patiala,Bajra,2018,27.85,696.0,68.0,2.45
Patiala,Bajra,2019,28.85,676.0,72.0,2.47
Patiala,Bajra,2020,29.85,646.0,75.0,2.08
Patiala,Bajra,2021,26.85,776.0,66.0,2.23
Patiala,Bajra,2022,25.85,806.0,64.0,2.61
Patiala,Bajra,2023,27.85,716.0,69.0,2.44
Patiala,Bajra,2024,28.85,686.0,71.0,2.53
Patiala,Cotton,2015,24.85,796.0,60.0,2.35
Patiala,Cotton,2016,26.85,746.0,65.0,2.63
Patiala,Cotton,2017,25.85,816.0,70.0,2.46
Patiala,Cotton,2018,27.85,696.0,68.0,3.11
Patiala,Cotton,2019,28.85,676.0,72.0,2.86
Patiala,Cotton,2020,29.85,646.0,75.0,3.29
Patiala,Cotton,2021,26.85,776.0,66.0,3.08
Patiala,Cotton,2022,25.85,806.0,64.0,3.01
Patiala,Cotton,2023,27.85,716.0,69.0,2.79
Patiala,Cotton,2024,28.85,686.0,71.0,2.3
Patiala,Gram,2015,24.85,796.0,60.0,2.26
Patiala,Gram,2016,26.85,746.0,65.0,1.42
Patiala,Gram,2017,25.85,816.0,70.0,1.47
Patiala,Gram,2018,27.85,696.0,68.0,1.79
Patiala,Gram,2019,28.85,676.0,72.0,1.74
Patiala,Gram,2020,29.85,646.0,75.0,1.67
Patiala,Gram,2021,26.85,776.0,66.0,2.26
Patiala,Gram,2022,25.85,806.0,64.0,1.69
Patiala,Gram,2023,27.85,716.0,69.0,1.59
Patiala,Gram,2024,28.85,686.0,71.0,2.27
Patiala,Maize,2015,24.85,796.0,60.0,2.65
Patiala,Maize,2016,26.85,746.0,65.0,3.34
Patiala,Maize,2017,25.85,816.0,70.0,2.5
Patiala,Maize,2018,27.85,696.0,68.0,2.53
Patiala,Maize,2019,28.85,676.0,72.0,3.19
Patiala,Maize,2020,29.85,646.0,75.0,2.63
Patiala,Maize,2021,26.85,776.0,66.0,3.48
Patiala,Maize,2022,25.85,806.0,64.0,3.32
Patiala,Maize,2023,27.85,716.0,69.0,2.75
Patiala,Maize,2024,28.85,686.0,71.0,3.32
Patiala,Mustard,2015,24.85,796.0,60.0,2.21
Patiala,Mustard,2016,26.85,746.0,65.0,1.67
Patiala,Mustard,2017,25.85,816.0,70.0,2.32
Patiala,Mustard,2018,27.85,696.0,68.0,1.84
Patiala,Mustard,2019,28.85,676.0,72.0,2.36
Patiala,Mustard,2020,29.85,646.0,75.0,1.65
Patiala,Mustard,2021,26.85,776.0,66.0,2.06
Patiala,Mustard,2022,25.85,806.0,64.0,2.35
Patiala,Mustard,2023,27.85,716.0,69.0,1.64
Patiala,Mustard,2024,28.85,686.0,71.0,1.65
Patiala,Potato,2015,24.85,796.0,60.0,4.89
Patiala,Potato,2016,26.85,746.0,65.0,5.31
Patiala,Potato,2017,25.85,816.0,70.0,5.44
Patiala,Potato,2018,27.85,696.0,68.0,4.66
Patiala,Potato,2019,28.85,676.0,72.0,4.7
Patiala,Potato,2020,29.85,646.0,75.0,5.16
Patiala,Potato,2021,26.85,776.0,66.0,4.85
Patiala,Potato,2022,25.85,806.0,64.0,4.97
Patiala,Potato,2023,27.85,716.0,69.0,5.05
Patiala,Potato,2024,28.85,686.0,71.0,5.46
Patiala,Rice,2015,24.85,796.0,60.0,4.97
Patiala,Rice,2016,26.85,746.0,65.0,4.01
Patiala,Rice,2017,25.85,816.0,70.0,4.75
Patiala,Rice,2018,27.85,696.0,68.0,4.68
Patiala,Rice,2019,28.85,676.0,72.0,4.8
Patiala,Rice,2020,29.85,646.0,75.0,4.38
Patiala,Rice,2021,26.85,776.0,66.0,4.63
Patiala,Rice,2022,25.85,806.0,64.0,4.29
Patiala,Rice,2023,27.85,716.0,69.0,4.0
Patiala,Rice,2024,28.85,686.0,71.0,4.29
Patiala,Sugarcane,2015,24.85,796.0,60.0,5.74
Patiala,Sugarcane,2016,26.85,746.0,65.0,5.53
Patiala,Sugarcane,2017,25.85,816.0,70.0,6.09
Patiala,Sugarcane,2018,27.85,696.0,68.0,5.96
Patiala,Sugarcane,2019,28.85,676.0,72.0,6.22
Patiala,Sugarcane,2020,29.85,646.0,75.0,6.07
Patiala,Sugarcane,2021,26.85,776.0,66.0,5.69
Patiala,Sugarcane,2022,25.85,806.0,64.0,5.87
Patiala,Sugarcane,2023,27.85,716.0,69.0,6.4
Patiala,Sugarcane,2024,28.85,686.0,71.0,6.41
Patiala,Sunflower,2015,24.85,796.0,60.0,2.59
Patiala,Sunflower,2016,26.85,746.0,65.0,2.13
Patiala,Sunflower,2017,25.85,816.0,70.0,2.53
Patiala,Sunflower,2018,27.85,696.0,68.0,2.1
Patiala,Sunflower,2019,28.85,676.0,72.0,2.06
Patiala,Sunflower,2020,29.85,646.0,75.0,2.38
Patiala,Sunflower,2021,26.85,776.0,66.0,2.57
Patiala,Sunflower,2022,25.85,806.0,64.0,1.94
Patiala,Sunflower,2023,27.85,716.0,69.0,2.19
Patiala,Sunflower,2024,28.85,686.0,71.0,2.18
Patiala,Wheat,2015,24.85,796.0,60.0,3.07
Patiala,Wheat,2016,26.85,746.0,65.0,3.12
Patiala,Wheat,2017,25.85,816.0,70.0,3.21
Patiala,Wheat,2018,27.85,696.0,68.0,3.81
Patiala,Wheat,2019,28.85,676.0,72.0,3.51
Patiala,Wheat,2020,29.85,646.0,75.0,3.66
Patiala,Wheat,2021,26.85,776.0,66.0,3.9
Patiala,Wheat,2022,25.85,806.0,64.0,3.47
Patiala,Wheat,2023,27.85,716.0,69.0,3.91
Patiala,Wheat,2024,28.85,686.0,71.0,3.49
Rupnagar,Bajra,2015,25.0,800.0,60.0,2.03
Rupnagar,Bajra,2016,27.0,750.0,65.0,2.47
Rupnagar,Bajra,2017,26.0,820.0,70.0,1.93
Rupnagar,Bajra,2018,28.0,700.0,68.0,2.15
Rupnagar,Bajra,2019,29.0,680.0,72.0,1.73
Rupnagar,Bajra,2020,30.0,650.0,75.0,2.69
Rupnagar,Bajra,2021,27.0,780.0,66.0,2.61
Rupnagar,Bajra,2022,26.0,810.0,64.0,2.1
Rupnagar,Bajra,2023,28.0,720.0,69.0,1.81
Rupnagar,Bajra,2024,29.0,690.0,71.0,2.49
Rupnagar,Cotton,2015,25.0,800.0,60.0,3.1
Rupnagar,Cotton,2016,27.0,750.0,65.0,2.64
Rupnagar,Cotton,2017,26.0,820.0,70.0,2.99
Rupnagar,Cotton,2018,28.0,700.0,68.0,2.74
Rupnagar,Cotton,2019,29.0,680.0,72.0,2.46
Rupnagar,Cotton,2020,30.0,650.0,75.0,3.01
Rupnagar,Cotton,2021,27.0,780.0,66.0,2.88
Rupnagar,Cotton,2022,26.0,810.0,64.0,3.2
Rupnagar,Cotton,2023,28.0,720.0,69.0,3.11
Rupnagar,Cotton,2024,29.0,690.0,71.0,3.12
Rupnagar,Gram,2015,25.0,800.0,60.0,1.37
Rupnagar,Gram,2016,27.0,750.0,65.0,1.51
Rupnagar,Gram,2017,26.0,820.0,70.0,1.54
Rupnagar,Gram,2018,28.0,700.0,68.0,2.27
Rupnagar,Gram,2019,29.0,680.0,72.0,2.25
Rupnagar,Gram,2020,30.0,650.0,75.0,2.08
Rupnagar,Gram,2021,27.0,780.0,66.0,1.33
Rupnagar,Gram,2022,26.0,810.0,64.0,1.91
Rupnagar,Gram,2023,28.0,720.0,69.0,1.63
Rupnagar,Gram,2024,29.0,690.0,71.0,2.11
Rupnagar,Maize,2015,25.0,800.0,60.0,2.54
Rupnagar,Maize,2016,27.0,750.0,65.0,3.14
Rupnagar,Maize,2017,26.0,820.0,70.0,3.11
Rupnagar,Maize,2018,28.0,700.0,68.0,2.74
Rupnagar,Maize,2019,29.0,680.0,72.0,3.21
Rupnagar,Maize,2020,30.0,650.0,75.0,3.01
Rupnagar,Maize,2021,27.0,780.0,66.0,2.51
Rupnagar,Maize,2022,26.0,810.0,64.0,3.34
Rupnagar,Maize,2023,28.0,720.0,69.0,3.0
Rupnagar,Maize,2024,29.0,690.0,71.0,2.94
Rupnagar,Mustard,2015,25.0,800.0,60.0,2.42
Rupnagar,Mustard,2016,27.0,750.0,65.0,2.23
Rupnagar,Mustard,2017,26.0,820.0,70.0,1.96
Rupnagar,Mustard,2018,28.0,700.0,68.0,2.2
Rupnagar,Mustard,2019,29.0,680.0,72.0,2.48
Rupnagar,Mustard,2020,30.0,650.0,75.0,2.08
Rupnagar,Mustard,2021,27.0,780.0,66.0,2.17
Rupnagar,Mustard,2022,26.0,810.0,64.0,2.33
Rupnagar,Mustard,2023,28.0,720.0,69.0,1.65
Rupnagar,Mustard,2024,29.0,690.0,71.0,1.66
Rupnagar,Potato,2015,25.0,800.0,60.0,5.2
Rupnagar,Potato,2016,27.0,750.0,65.0,5.36
Rupnagar,Potato,2017,26.0,820.0,70.0,4.89
Rupnagar,Potato,2018,28.0,700.0,68.0,5.26
Rupnagar,Potato,2019,29.0,680.0,72.0,5.08
Rupnagar,Potato,2020,30.0,650.0,75.0,4.84
Rupnagar,Potato,2021,27.0,780.0,66.0,5.0
Rupnagar,Potato,2022,26.0,810.0,64.0,4.69
Rupnagar,Potato,2023,28.0,720.0,69.0,5.14
Rupnagar,Potato,2024,29.0,690.0,71.0,4.59
Rupnagar,Rice,2015,25.0,800.0,60.0,4.82
Rupnagar,Rice,2016,27.0,750.0,65.0,4.39
Rupnagar,Rice,2017,26.0,820.0,70.0,4.12
Rupnagar,Rice,2018,28.0,700.0,68.0,4.83
Rupnagar,Rice,2019,29.0,680.0,72.0,4.5
Rupnagar,Rice,2020,30.0,650.0,75.0,4.85
Rupnagar,Rice,2021,27.0,780.0,66.0,4.62
Rupnagar,Rice,2022,26.0,810.0,64.0,4.45
Rupnagar,Rice,2023,28.0,720.0,69.0,4.58
Rupnagar,Rice,2024,29.0,690.0,71.0,4.13
Rupnagar,Sugarcane,2015,25.0,800.0,60.0,5.66
Rupnagar,Sugarcane,2016,27.0,750.0,65.0,5.68
Rupnagar,Sugarcane,2017,26.0,820.0,70.0,6.35
Rupnagar,Sugarcane,2018,28.0,700.0,68.0,6.48
Rupnagar,Sugarcane,2019,29.0,680.0,72.0,6.35
Rupnagar,Sugarcane,2020,30.0,650.0,75.0,5.73
Rupnagar,Sugarcane,2021,27.0,780.0,66.0,5.85
Rupnagar,Sugarcane,2022,26.0,810.0,64.0,6.43
Rupnagar,Sugarcane,2023,28.0,720.0,69.0,6.08
Rupnagar,Sugarcane,2024,29.0,690.0,71.0,5.84
Rupnagar,Sunflower,2015,25.0,800.0,60.0,1.85
Rupnagar,Sunflower,2016,27.0,750.0,65.0,2.77
Rupnagar,Sunflower,2017,26.0,820.0,70.0,2.51
Rupnagar,Sunflower,2018,28.0,700.0,68.0,2.42
Rupnagar,Sunflower,2019,29.0,680.0,72.0,1.83
Rupnagar,Sunflower,2020,30.0,650.0,75.0,2.22
Rupnagar,Sunflower,2021,27.0,780.0,66.0,2.09
Rupnagar,Sunflower,2022,26.0,810.0,64.0,2.27
Rupnagar,Sunflower,2023,28.0,720.0,69.0,2.54
Rupnagar,Sunflower,2024,29.0,690.0,71.0,2.72
Rupnagar,Wheat,2015,25.0,800.0,60.0,3.44
Rupnagar,Wheat,2016,27.0,750.0,65.0,3.15
Rupnagar,Wheat,2017,26.0,820.0,70.0,3.59
Rupnagar,Wheat,2018,28.0,700.0,68.0,3.94
Rupnagar,Wheat,2019,29.0,680.0,72.0,3.04
Rupnagar,Wheat,2020,30.0,650.0,75.0,3.57
Rupnagar,Wheat,2021,27.0,780.0,66.0,3.87
Rupnagar,Wheat,2022,26.0,810.0,64.0,3.87
Rupnagar,Wheat,2023,28.0,720.0,69.0,3.48
Rupnagar,Wheat,2024,29.0,690.0,71.0,3.72
Sangrur,Bajra,2015,25.15,804.0,60.0,1.91
Sangrur,Bajra,2016,27.15,754.0,65.0,2.14
Sangrur,Bajra,2017,26.15,824.0,70.0,1.77
Sangrur,Bajra,2018,28.15,704.0,68.0,2.19
Sangrur,Bajra,2019,29.15,684.0,72.0,2.59
Sangrur,Bajra,2020,30.15,654.0,75.0,2.29
Sangrur,Bajra,2021,27.15,784.0,66.0,2.18
Sangrur,Bajra,2022,26.15,814.0,64.0,2.42
Sangrur,Bajra,2023,28.15,724.0,69.0,2.02
Sangrur,Bajra,2024,29.15,694.0,71.0,2.4
Sangrur,Cotton,2015,25.15,804.0,60.0,2.35
Sangrur,Cotton,2016,27.15,754.0,65.0,2.95
Sangrur,Cotton,2017,26.15,824.0,70.0,2.93
Sangrur,Cotton,2018,28.15,704.0,68.0,2.79
Sangrur,Cotton,2019,29.15,684.0,72.0,2.47
Sangrur,Cotton,2020,30.15,654.0,75.0,2.92
Sangrur,Cotton,2021,27.15,784.0,66.0,2.46
Sangrur,Cotton,2022,26.15,814.0,64.0,3.22
Sangrur,Cotton,2023,28.15,724.0,69.0,2.66
Sangrur,Cotton,2024,29.15,694.0,71.0,3.22
Sangrur,Gram,2015,25.15,804.0,60.0,1.31
Sangrur,Gram,2016,27.15,754.0,65.0,1.73
Sangrur,Gram,2017,26.15,824.0,70.0,2.25
Sangrur,Gram,2018,28.15,704.0,68.0,1.69
Sangrur,Gram,2019,29.15,684.0,72.0,2.21
Sangrur,Gram,2020,30.15,654.0,75.0,2.24
Sangrur,Gram,2021,27.15,784.0,66.0,1.35
Sangrur,Gram,2022,26.15,814.0,64.0,1.44
Sangrur,Gram,2023,28.15,724.0,69.0,1.4
Sangrur,Gram,2024,29.15,694.0,71.0,1.6
Sangrur,Maize,2015,25.15,804.0,60.0,3.0
Sangrur,Maize,2016,27.15,754.0,65.0,2.51
